LLI Vessel Type,LLI NO,Name,Status,Flag,Net Weight,Built,Vessel Type and Size,DWT,Hull Type,Call Sign,Gross Tonnes,Yard Number,Built By,Built At,Length Overall (m),Length Between Perpendicular (m),Breadth Extreme (m),Breadth Moulded (m),Depth (m),Maximum Draught (m),Freeboard (m),Engine Built By,Designed By,Company contact,Company contact Country/Region,Port Of Registry,TEU Capacity,Beneficial Owner,Beneficial Owner Country/Region,Commercial Operator,Commercial Operator Country/Region,Registered Owner,Registered Owner Country/Region,Technical Manager,Technical Manager Country/Region,Third Party Operator,Third Party Operator Country/Region,Nominal Owner,Nominal Owner Country/Region,ISM Manager,ISM Manager Country/Region,Scrubber type,Scrubber operating arrangement,Scrubber manufacturer,Scrubber installation type,IMO,MMSI,Engine Power (kW),Engine Horsepower,Engine Designation
vehicle carrier,2712690,Grand Uranus,Live,Marshall Islands,26226,2012,50'+ gt,26985,Single,V7A5993,72408,S-443,HD Hyundai Samho Company Limited,Samho,232.39,222.40,32.31,32.26,14.30,10.00,22.64,—,B&W Diesel A/S,Cido Shipping (HK) Company Limited,"Hong Kong, S.A.R., China",Majuro,—,Cido Shipping (HK) Company Limited,"Hong Kong, S.A.R., China",Cido Shipping (HK) Company Limited,"Hong Kong, S.A.R., China",White Tulip Shipping S.A.,Panama,Cido Shipping (Korea) Company Limited,Republic of Korea,—,—,—,—,Cido Shipping (Korea) Company Limited,Republic of Korea,—,—,—,—,9472206,538010400,14506,19453,8S60ME-C8
vehicle carrier,271709,Zaisan Star,Live,Indonesia,—,1989,-30'gt,699,Single,POUJ,933,855,K.K. Miura Zosensho,Saiki,58.00,53.40,9.90,9.90,5.00,2.90,2.10,The Hanshin Diesel Works Limited,The Hanshin Diesel Works Limited,PT Zaisan Citra Mandiri,Indonesia,Tanjung Priok,—,PT Zaisan Citra Mandiri,Indonesia,PT Zaisan Citra Mandiri,Indonesia,PT Zaisan Citra Mandiri,Indonesia,PT Zaisan Citra Mandiri,Indonesia,—,—,—,—,—,—,—,—,—,—,8904771,—,671,900,6LU26CG
vehicle carrier,272106,Polaris Princess,Live,Marshall Islands,3444,1996,-30'gt,3995,Single,V7A5095,9827,1635,Usuki Shipyard Company Limited,Usuki,117.00,106.00,20.00,20.00,11.90,5.96,5.94,Hitachi Zosen Corporation,B&W Diesel A/S,Reederei F. Laeisz GmbH,Germany,Majuro,—,F. Laeisz GmbH,Germany,Reederei F. Laeisz GmbH,Germany,Polaris Princess Limited,United Kingdom,OSM Ship Management Private Limited,Republic of Singapore,—,—,—,—,OSM Ship Management Private Limited,Republic of Singapore,—,—,—,—,9136967,538009732,5979,7317,6L42MC
vehicle carrier,272187,San Valentin,Live,Panama,979,1996,-30'gt,198,Single,3ERH7,3265,325,Empresa Nacional Bazan,San Fernando(ESP),96.20,81.48,14.60,14.60,8.90,2.15,3.48,Caterpillar Incorporated,Caterpillar Incorporated,Semaport SL,Equatorial Guinea,Panama,—,Semaport SL,Equatorial Guinea,Semaport SL,Equatorial Guinea,Marcia Shipholding Limited,Marshall Islands,Semaport SL,Equatorial Guinea,Otto-Control,Spain,—,—,—,—,—,—,—,—,9113159,370053000,3954,5302,3616TA
vehicle carrier,272777,Glovis Corona,Live,South Korea,20732,1996,50'+ gt,21421,Single,D7AO,55680,H963,HD Hyundai Heavy Industries Company Limited,Ulsan,199.98,190.00,32.26,32.26,32.09,10.01,22.08,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Hyundai Glovis Company Limited,Republic of Korea,Jeju,—,Hyundai Glovis Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,G-Marine Service Company Limited (GMS),Republic of Korea,—,—,—,—,G-Marine Service Company Limited (GMS),Republic of Korea,—,—,—,—,9122930,440161000,14314,17510,7S60MC
vehicle carrier,272840,Jiuyang Fortune,Live,"Hong Kong, S.A.R., China",13265,1996,30'-50'gt,13778,Single,VRTN8,44219,1052,Hashihama Shipbuilding Company Limited - SEE NOW AS Tsuneishi Shipbuilding Company Limited,Tadotsu,179.48,170.00,32.20,32.20,21.30,8.75,12.55,B&W Diesel A/S,B&W Diesel A/S,Joy HK Shipping Company Limited,"Hong Kong, S.A.R., China",Hong Kong,—,Changjiu Logistics,People's Republic of China,Joy HK Shipping Company Limited,"Hong Kong, S.A.R., China",Joy HK Shipping Company Limited,"Hong Kong, S.A.R., China",HMC Shipmanagement Company Limited,People's Republic of China,—,—,—,—,HMC Shipmanagement Company Limited,People's Republic of China,—,—,—,—,9088237,477625700,14091,18897,7S60MC6
vehicle carrier,273667,Mykines,Live,Faroe Islands,5694,1996,-30'gt,6047,Single,OZ2169,18979,149,Umoe Sterkoder Shipbuilding A/S,Kristiansand,139.45,128.00,23.10,22.68,8.65,7.07,18.57,Wartsila Finland oy,Wartsila Corporation,P/F Smyril Line,Faroe Islands,Torshavn,421,P/F Smyril Line,Faroe Islands,P/F Smyril Line,Faroe Islands,Sp/f Smyril Line Agency,Faroe Islands,P/F Smyril Line,Faroe Islands,—,—,—,—,P/F Smyril Line,Faroe Islands,Wet,Open Loop,ME Production,Retrofit,9121998,231002000,14680,14480,16V46
vehicle carrier,275101,Piranha,Live,Malta,13265,1997,30'-50'gt,12490,Single,9HA5384,44219,1053,Hashihama Shipbuilding Company Limited - SEE NOW AS Tsuneishi Shipbuilding Company Limited,Yoshiumi,179.47,170.00,32.20,32.20,14.65,8.75,5.90,B&W Diesel A/S,B&W Diesel A/S,Unknown Owners,—,Valletta,—,Unknown Owners,—,Unknown Owners,—,Phoenix Maritime LLC,Marshall Islands,Intership Navigation Company Limited,Greece,—,—,—,—,Intership Navigation Company Limited,Greece,—,—,—,—,9088249,215938000,14091,18897,7S60MC6
vehicle carrier,275179,Don Carlos,Live,Norway (Int. Register),28378,1997,50'+ gt,28142,Single,LATD8,67141,4415,Hanwha Ocean Company Limited,Okpo,199.00,190.50,32.26,32.26,14.05,11.02,3.03,B&W Diesel A/S,B&W Diesel A/S,Wallenius Wilhelmsen Ocean Holding AS,Norway,Bergen,—,Wilh Wilhelmsen ASA (WILSHIP),Norway,Wallenius Wilhelmsen Ocean Holding AS,Norway,Wallenius Wilhelmsen Shipowning Norway AS,Norway,Wallenius Marine AB,Sweden,—,—,—,—,Wallenius Marine AB,Sweden,—,—,—,—,9122655,257263000,16584,22239,8S60MC
vehicle carrier,275359,Zomoroud,Live,Iran,202,1997,-30'gt,80,Single,EQVC,673,134,Wavemaster International Proprietary Limited,Fremantle,44.00,37.60,12.40,12.00,4.00,2.45,1.55,MTU Friedrichshafen GmbH,MTU Friedrichshafen GmbH,Valfajre Shipping Company S.A.,Iran,Bandar Abbas,—,Islamic Republic of Iran Shipping Lines Company (IRISL),Iran,Valfajre Shipping Company S.A.,Iran,Valfajre-8 Shipping Company,Iran,Valfajre Shipping Company S.A.,Iran,—,—,—,—,—,—,—,—,—,—,9138044,422022000,1987,2665,16V396TE74L
vehicle carrier,275377,Grande Mediterraneo,Live,Italy,17155,1998,50'+ gt,100,Single,IBFF,51823,5988,Fincantieri-Cantieri Navali Italiani S.p.A. Castellammare di Stabia,Castellammare di Stabia,183.28,165.00,32.25,32.25,12.00,9.40,2.60,Wartsila NSD Italia SpA,Sulzer Turbomachinery Services,Grimaldi Euromed S.p.A.,Italy,Palermo,716,Grimaldi Group S.p.A.,Italy,Grimaldi Euromed S.p.A.,Italy,Grimaldi Euromed S.p.A.,Italy,Grimaldi Euromed S.p.A.,Italy,—,—,—,—,Grimaldi Euromed S.p.A.,Italy,—,—,—,—,9138393,247305000,15540,17946,7RTA62
vehicle carrier,275378,Grande Europa,Live,Italy,17155,1998,50'+ gt,18461,Single,ICGE,51823,5987,Fincantieri-Cantieri Navali Italiani S.p.A. Castellammare di Stabia,Castellammare di Stabia,183.28,165.00,32.25,32.25,12.00,9.40,2.60,Wartsila NSD Italia SpA,Sulzer Turbomachinery Services,Grimaldi Euromed S.p.A.,Italy,Palermo,716,Grimaldi Group S.p.A.,Italy,Grimaldi Euromed S.p.A.,Italy,Grimaldi Euromed S.p.A.,Italy,Grimaldi Euromed S.p.A.,Italy,—,—,—,—,Grimaldi Euromed S.p.A.,Italy,—,—,—,—,9138381,247206000,15540,17946,7RTA62
vehicle carrier,275418,Endurance,Live,U.S.A.,26188,1996,50'+ gt,48988,Single,WDE9586,72708,2109,Mitsubishi Heavy Industries Limited Shipbuilding,Nagasaki,264.60,249.00,32.29,32.26,22.00,12.26,9.74,Mitsubishi Heavy Industries Limited,Mitsubishi Heavy Industries Limited,Wallenius Wilhelmsen Ocean Holding AS,Norway,Wilmington,1563,Wilh Wilhelmsen ASA (WILSHIP),Norway,Wallenius Wilhelmsen Ocean Holding AS,Norway,Fidelio Limited Partnership,United States of America,American Roll-On Roll-Off Carrier (ARC) LLC,United States of America,American Roll-On Roll-Off Carrier (ARC) LLC,United States of America,Wilmington Trust Company,United States of America,American Roll-On Roll-Off Carrier (ARC) LLC,United States of America,—,—,—,—,9121273,366479000,22698,30439,7UEC85LSC
vehicle carrier,275462,Don Pasquale,Live,Norway (Int. Register),28379,1997,50'+ gt,28271,Single,LATF8,67141,4416,Hanwha Ocean Company Limited,Okpo,227.90,218.78,32.29,32.26,14.05,11.02,3.03,B&W Diesel A/S,B&W Diesel A/S,Wallenius Wilhelmsen Ocean Holding AS,Norway,Bergen,—,Wilh Wilhelmsen ASA (WILSHIP),Norway,Wallenius Wilhelmsen Ocean Holding AS,Norway,Wallenius Wilhelmsen Shipowning Norway AS,Norway,Wallenius Marine Singapore Private Limited,Republic of Singapore,—,—,—,—,Wallenius Marine AB,Sweden,—,—,—,—,9138513,259023000,16584,22239,8S60MC
vehicle carrier,275463,Don Quijote,Live,Norway (Int. Register),28379,1998,50'+ gt,28141,Single,LATE8,67141,4417,Hanwha Ocean Company Limited,Okpo,227.90,219.30,32.29,32.26,14.05,11.00,3.05,B&W Diesel A/S,B&W Diesel A/S,Wallenius Wilhelmsen Ocean Holding AS,Norway,Bergen,—,Wilh Wilhelmsen ASA (WILSHIP),Norway,Wallenius Wilhelmsen Ocean Holding AS,Norway,Wallenius Wilhelmsen Shipowning Norway AS,Norway,Wallenius Marine AB,Sweden,—,—,—,—,Wallenius Marine AB,Sweden,—,—,—,—,9138525,257264000,16584,22239,8S60MC
vehicle carrier,275488,Gaku,Dead,Comoros,—,1997,-30'gt,7570,Single,—,11573,2126,Mitsubishi Heavy Industries Limited Shipbuilding,Nagasaki,165.00,156.00,26.40,26.40,18.98,7.22,17.58,Mitsui Engineering & Shipbuilding Company Limited,B&W Diesel A/S,Lyra Trading,—,Moroni,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,9143764,—,12841,17460,9S50MC
vehicle carrier,276249,Cape Cortes,Live,U.S.A.,18750,1997,30'-50'gt,19860,Single,WCAG,49821,1215,Sumitomo Heavy Industries Limited Shipbuilding,Oppama,190.49,180.00,32.28,32.26,31.40,10.20,21.20,Sulzer Mitsubishi,Sulzer Turbomachinery Services,Department of Transportation - Maritime Administration (MARAD),United States of America,Norfolk,—,Government of The United States of America,United States of America,Department of Transportation - Maritime Administration (MARAD),United States of America,Marad - Div of Reserve Fleet,United States of America,Department of Transportation - Maritime Administration (MARAD),United States of America,—,—,—,—,—,—,—,—,—,—,9129706,368269000,11678,15660,6RTA62
vehicle carrier,276250,Cape Arundel,Live,U.S.A.,18750,1996,30'-50'gt,19860,Single,WCAD,49814,1214,Sumitomo Heavy Industries Limited Shipbuilding,Oppama,190.49,180.00,32.26,32.26,14.05,10.20,3.85,Sulzer Mitsubishi,Sulzer Turbomachinery Services,Department of Transportation - Maritime Administration (MARAD),United States of America,Norfolk,—,Government of The United States of America,United States of America,Department of Transportation - Maritime Administration (MARAD),United States of America,Marad - Div of Reserve Fleet,United States of America,Department of Transportation - Maritime Administration (MARAD),United States of America,—,—,—,—,—,—,—,—,—,—,9126297,367063280,11678,15660,6RTA62
vehicle carrier,276870,Asian Vision,Live,South Korea,20732,1997,50'+ gt,21421,Single,D8CU,55680,H966,HD Hyundai Heavy Industries Company Limited,Ulsan,199.98,189.20,32.30,32.26,32.09,10.02,8.24,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,EUKOR Car Carriers Incorporated,Republic of Korea,Jeju,—,Wilh. Wilhelmsen Holding ASA (Wilship),Norway,EUKOR Car Carriers Incorporated,Republic of Korea,EUKOR Car Carriers Incorporated,Republic of Korea,Wilhelmsen Ship Management Korea Limited,Republic of Korea,Wallenius Wilhelmsen Ocean Holding AS,Norway,—,—,Wilhelmsen Ship Management Korea Limited,Republic of Korea,—,—,—,—,9122966,441992000,13057,17510,7S60MC
vehicle carrier,276872,Asian Parade,Dead,South Korea,24042,1996,50'+ gt,25226,Single,D8CV,66995,965,HD Hyundai Heavy Industries Company Limited,Ulsan,228.78,219.41,32.26,32.26,32.09,10.02,22.07,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Turkish Breakers,Turkiye,Jeju,—,Turkish Breakers,Turkiye,Turkish Breakers,Turkiye,Turkish Breakers,Turkiye,Turkish Breakers,Turkiye,—,—,—,—,—,—,—,—,—,—,9122954,—,13057,17510,7S60MC
vehicle carrier,276882,Glovis Comet,Live,South Korea,20732,1996,50'+ gt,21421,Single,D7OF,55680,H-964,HD Hyundai Heavy Industries Company Limited,Ulsan,199.98,189.20,32.26,32.26,32.09,10.01,3.72,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Hyundai Glovis Company Limited,Republic of Korea,Jeju,—,Hyundai Glovis Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,G-Marine Service Company Limited (GMS),Republic of Korea,—,—,—,—,G-Marine Service Company Limited (GMS),Republic of Korea,—,—,—,—,9122942,440269000,13057,17510,7S60MC
vehicle carrier,277667,Aquarius Ace,Live,Panama,10985,1997,30'-50'gt,14353,Single,3FHB8,36615,3440,Kanasashi Shipbuilding Company Limited,Toyohashi,175.00,166.00,29.20,29.20,20.74,8.52,20.08,Kobe Diesel Company Limited,Mitsubishi Heavy Industries Limited,MOL Auto Logistics (India) Private Limited,India,Panama,—,Mitsui O.S.K. Lines Limited (MOL),Japan,MOL Auto Logistics (India) Private Limited,India,Aurora Car Maritime Transport S.A.,Panama,Fairmont Shipping (H.K.) Limited,"Hong Kong, S.A.R., China",—,—,—,—,Fairmont Shipping (H.K.) Limited,"Hong Kong, S.A.R., China",—,—,—,—,9150339,354123000,10591,12240,8UEC52LA
vehicle carrier,277668,Pegasus Ace,Live,Japan,11067,1998,30'-50'gt,14348,Single,7JWX,36893,3441,Kanasashi Shipbuilding Company Limited,Toyohashi,175.00,166.00,29.20,29.00,20.74,8.52,20.08,Kobe Diesel Company Limited,Mitsubishi Heavy Industries Limited,Mitsui O.S.K. Lines Limited (MOL),Japan,Tokyo,—,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Japan,Mitsui O.S.K. Lines Limited (MOL),Japan,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,Kyokuto Shipping Company Limited,Japan,—,—,MOL Ship Management (Singapore) Private Limited,Republic of Singapore,—,—,—,—,9150341,431339000,10591,12238,8UEC52LS
vehicle carrier,277699,Polaris Ace,Dead,Panama,13904,1997,30'-50'gt,15522,Single,3FUR7,46346,M-650,Minami-Nippon Shipbuilding Company Limited,Usuki,188.00,178.00,31.20,31.20,20.75,9.12,2.38,Mitsui Engineering & Shipbuilding Company Limited,B&W Diesel A/S,Indian Breakers,—,Panama,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,9153549,—,11414,13189,8S50MC
vehicle carrier,277700,Euro Spirit,Dead,Liberia,13904,1998,30'-50'gt,15483,Single,ELUW8,46346,M-651,Minami-Nippon Shipbuilding Company Limited,Usuki,188.00,178.00,31.20,31.20,20.75,9.12,2.38,Mitsui Engineering & Shipbuilding Company Limited,B&W Diesel A/S,Indian Breakers,—,Monrovia,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,9153551,—,11414,13190,8S50MC
vehicle carrier,277701,Cosmos Ace,Dead,Panama,13904,1998,30'-50'gt,15439,Single,3FWL8,46346,M652,Minami-Nippon Shipbuilding Company Limited,Usuki,188.00,178.00,31.20,31.20,20.75,9.12,2.38,Mitsui Engineering & Shipbuilding Company Limited,B&W Diesel A/S,Kansai S.S.,—,Panama,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,9153563,—,11414,15520,8S50MC
vehicle carrier,277737,Silver Soul,Live,Panama,13265,1997,30'-50'gt,13695,Single,3FSZ3,44219,1126,Hashihama Shipbuilding Company Limited - SEE NOW AS Tsuneishi Shipbuilding Company Limited,Tadotsu,179.48,170.00,32.23,32.23,14.65,8.75,5.90,B&W Diesel A/S,B&W Diesel A/S,Sallaum Lines DMCC,United Arab Emirates,Panama,—,Sallaum Lines DMCC,United Arab Emirates,Sallaum Lines DMCC,United Arab Emirates,Silver Soul Maritime SA,Panama,Sallaum Lines DMCC,United Arab Emirates,—,—,—,—,Sallaum Lines DMCC,United Arab Emirates,—,—,—,—,9153783,370694000,11983,16070,7S60MC6
vehicle carrier,277823,Repubblica Argentina,Dead,Italy,16084,1998,50'+ gt,23882,Single,—,51925,5992,Sestri Cantieri Nav S.p.A.,Genoa,208.61,189.92,30.40,30.40,12.30,9.70,2.60,Wartsila NSD Italia SpA,Sulzer Turbomachinery Services,Grimaldi Deep Sea,—,Palermo,860,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,9138410,—,17760,24160,8RTA62U
vehicle carrier,277824,Repubblica del Brasile,Live,Italy,16084,1998,50'+ gt,23882,Single,IBZB,51925,5993,Sestri Cantieri Nav S.p.A.,Genoa,208.61,189.92,30.40,30.40,12.30,9.70,3.17,Wartsila NSD Italia SpA,Sulzer Turbomachinery Services,Grimaldi Deep Sea S.p.A.,Italy,Palermo,860,Grimaldi Group S.p.A.,Italy,Grimaldi Deep Sea S.p.A.,Italy,Grimaldi Deep Sea S.p.A.,Italy,Grimaldi Deep Sea S.p.A.,Italy,—,—,—,—,Grimaldi Deep Sea S.p.A.,Italy,—,—,—,—,9138422,247310000,17760,24160,8RTA62U
vehicle carrier,277905,Fino,Live,Liberia,3829,1997,-30'gt,4442,Single,5LDV4,11591,505,Frisian Shipbuilding Welgelegen B.V.,Harlingen,126.90,120.00,20.00,18.80,15.30,6.00,9.30,Wartsila Norway AS,MAN Diesel AS,Unknown Owners,—,Monrovia,—,Unknown Owners,—,Unknown Owners,—,Star Skippers SA,Marshall Islands,United Sails SA,Greece,Matrix Ship Management Limited,Cyprus,—,—,United Sails SA,Greece,—,—,—,—,9131943,636021411,4988,6689,12V32E
vehicle carrier,278378,Minchah,Live,Panama,3829,1997,-30'gt,4443,Single,3E3986,11591,506,Frisian Shipbuilding Welgelegen B.V.,Harlingen,126.00,118.20,18.80,18.80,15.30,6.20,9.10,Wartsila Finland oy,MAN Diesel AS,Accordia Shipping LLC,United States of America,Panama,—,Accordia Shipping LLC,United States of America,Accordia Shipping LLC,United States of America,Accordia Minchah SA,Panama,OSM Ship Management Private Limited,Republic of Singapore,—,—,—,—,OSM Ship Management Private Limited,Republic of Singapore,—,—,—,—,9131955,352001233,4988,6689,12V32E
vehicle carrier,278379,Ptolemy,Live,Panama,3829,1998,-30'gt,4443,Single,3E2242,11591,507,Frisian Shipbuilding Welgelegen B.V.,Harlingen,126.90,118.20,18.80,18.80,15.20,6.20,9.00,Wartsila Finland oy,MAN Diesel AS,Unknown Owners,—,Panama,—,Unknown Owners,—,Unknown Owners,—,Almagest Incorporated,Panama,Alfa Ship Managers Private Limited,Republic of Singapore,—,—,—,—,Alfa Ship Managers Private Limited,Republic of Singapore,—,—,—,—,9131967,352002257,4988,6689,12V32E
vehicle carrier,278777,Aquarius Leader,Live,Panama,17498,1998,50'+ gt,22815,Single,3EAX2,58329,2966,Shin Kurushima Dockyard Company Limited,Onishi,199.93,190.00,32.26,32.26,23.68,10.02,5.25,Kobe Diesel Company Limited,Mitsubishi Heavy Industries Limited,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Panama,—,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Nippon Yusen Kabushiki Kaisha (NYK Line) (Nippon Yusen Kaisha),Japan,Hercules Shipholding Navigation S.A.,Panama,NYK Shipmanagement Private Limited,Republic of Singapore,—,—,—,—,NYK Shipmanagement Private Limited,Republic of Singapore,—,—,—,—,9158276,373630000,14121,17280,8UEC60LS
vehicle carrier,278779,Vela Leader,Live,Liberia,17287,1998,50'+ gt,22799,Single,5LQO9,57623,2967,Shin Kurushima Dockyard Company Limited,Onishi,199.93,190.00,32.26,32.26,15.27,10.02,5.25,Kobe Diesel Company Limited,Mitsubishi Heavy Industries Limited,Waterman Steamship Corporation (Waterman Logistics),United States of America,Monrovia,—,SEACOR Holdings Incorporated,United States of America,Waterman Steamship Corporation (Waterman Logistics),United States of America,Green Bull One Corporation,United States of America,Hachiuma Steamship Company Limited (Hachiuma Kisen KK),Japan,—,—,Pacific Western Bank,United States of America,Hachiuma Steamship Company Limited (Hachiuma Kisen KK),Japan,—,—,—,—,9158288,636024024,12886,17280,8UEC60LS
vehicle carrier,279007,An Ji 11,Live,China,5766,1997,-30'gt,6787,Single,BIAZ5,19241,620,Naikai Zosen Shipbuilding Corporation,Setoda,144.42,133.00,24.00,24.00,12.34,7.20,2.30,Hitachi Zosen Corporation,B&W Diesel A/S,SAIC Anji Logistics Company Limited,People's Republic of China,Shanghai,—,SAIC Motor Corporation Limited (SAIC),People's Republic of China,SAIC Anji Logistics Company Limited,People's Republic of China,Anji Shipping Company Limited,People's Republic of China,Anji Shipping Company Limited,People's Republic of China,—,—,—,—,Anji Shipping Company Limited,People's Republic of China,—,—,—,—,9159323,412379660,5979,7320,6L42MC
vehicle carrier,279430,Asian Captain,Live,South Korea,21868,1998,50'+ gt,25082,Single,D7AQ,71383,H-1066,HD Hyundai Heavy Industries Company Limited,Ulsan,228.78,218.00,32.26,32.26,32.09,10.01,22.08,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,EUKOR Car Carriers Incorporated,Republic of Korea,Jeju,—,Wilh. Wilhelmsen Holding ASA (Wilship),Norway,EUKOR Car Carriers Incorporated,Republic of Korea,EUKOR Car Carriers Incorporated,Republic of Korea,Wilhelmsen Ship Management Korea Limited,Republic of Korea,—,—,—,—,Wilhelmsen Ship Management Korea Limited,Republic of Korea,—,—,—,—,9158616,440371000,14314,19460,7S60MC
vehicle carrier,280687,Gran Bretagna,Live,Italy,17155,1999,50'+ gt,18461,Single,IBFB,51823,6018,Fincantieri-Cantieri Navali Italiani S.p.A. Castellammare di Stabia,Castellammare di Stabia,183.28,165.00,32.25,32.25,12.00,9.40,2.60,Wartsila NSD Italia SpA,Sulzer Turbomachinery Services,Grimaldi Euromed S.p.A.,Italy,Palermo,716,Grimaldi Group S.p.A.,Italy,Grimaldi Euromed S.p.A.,Italy,Grimaldi Euromed S.p.A.,Italy,Grimaldi Euromed S.p.A.,Italy,—,—,—,—,Grimaldi Euromed S.p.A.,Italy,—,—,—,—,9143702,247290000,15540,17946,7RTA62
vehicle carrier,280718,Yu Heng Xian Feng,Live,China,15972,1998,50'+ gt,13418,Single,BOEL,53240,2114,Mitsubishi Heavy Industries Limited Shipbuilding,Nagasaki,180.00,170.00,32.26,32.26,15.25,8.80,6.45,Mitsubishi Heavy Industries Limited,Mitsubishi Heavy Industries Limited,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,Guangzhou,—,China COSCO Shipping Corporation Limited (China Cosco Shipping Group) (COSCO Shipping) (COSCOCS),People's Republic of China,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,COSCO Shipping Car Carriers Company Limited,People's Republic of China,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,—,—,—,—,COSCO Shipping Specialized Carriers Company Limited,People's Republic of China,—,—,—,—,9166895,412163000,11915,14579,7UEC60LS
vehicle carrier,280846,Glovis Chorus,Live,South Korea,21868,1997,50'+ gt,21505,Single,D7OR,55729,H-1065,HD Hyundai Heavy Industries Company Limited,Ulsan,199.98,189.20,32.26,32.26,32.09,10.01,3.97,HD Hyundai Heavy Industries Company Limited,B&W Diesel A/S,Hyundai Glovis Company Limited,Republic of Korea,Jeju,—,Hyundai Glovis Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,Hyundai Glovis Company Limited,Republic of Korea,G-Marine Service Company Limited (GMS),Republic of Korea,—,—,—,—,G-Marine Service Company Limited (GMS),Republic of Korea,—,—,—,—,9158604,440292000,14511,19460,7S60MC
vehicle carrier,281369,Soo Shin,Live,Panama,13265,1998,30'-50'gt,12490,Single,3E3409,44219,1140,Hashihama Shipbuilding Company Limited - SEE NOW AS Tsuneishi Shipbuilding Company Limited,Tadotsu,179.47,170.00,32.20,32.20,14.65,7.85,6.80,B&W Diesel A/S,B&W Diesel A/S,Samjoo Maritime Company Limited,Republic of Korea,Panama,—,Samjoo Maritime Company Limited,Republic of Korea,Samjoo Maritime Company Limited,Republic of Korea,Soo Shin Maritime SA,Panama,Doriko Limited,Republic of Korea,—,—,—,—,Doriko Limited,Republic of Korea,—,—,—,—,9166704,352001129,14091,18897,7S60MC6
vehicle carrier,281776,Grand Choice,Live,Panama,15093,1999,50'+ gt,16702,Single,3FDW9,50309,3472,Kanasashi Shipbuilding Company Limited,Toyohashi,179.16,173.36,32.26,32.26,34.05,9.12,5.49,Kobe Diesel Company Limited,Mitsubishi Heavy Industries Limited,Cido Shipping (HK) Company Limited,"Hong Kong, S.A.R., China",Panama,—,Cido Shipping (HK) Company Limited,"Hong Kong, S.A.R., China",Cido Shipping (HK) Company Limited,"Hong Kong, S.A.R., China",Pioneer Shipping Navigation Incorporated,Panama,Cido Shipping (Korea) Company Limited,Republic of Korea,Cido Car Carrier Service Company Limited,"Hong Kong, S.A.R., China",—,—,Cido Shipping (Korea) Company Limited,Republic of Korea,—,—,—,—,9169316,357247000,10649,14280,7UEC60LS
vehicle carrier,281778,Grand Pace,Live,Panama,15093,1999,50'+ gt,16714,Single,3FGJ9,50309,3473,Kanasashi Shipbuilding Company Limited,Toyohashi,179.16,170.00,32.26,32.26,14.58,9.12,5.49,Kobe Diesel Company Limited,Mitsubishi Heavy Industries Limited,Cido Shipping (HK) Company Limited,"Hong Kong, S.A.R., China",Panama,—,Cido Shipping (HK) Company Limited,"Hong Kong, S.A.R., China",Cido Shipping (HK) Company Limited,"Hong Kong, S.A.R., China",Croft Corporation,Panama,Cido Shipping (Korea) Company Limited,Republic of Korea,Cido Car Carrier Service Company Limited,"Hong Kong, S.A.R., China",—,—,Cido Shipping (Korea) Company Limited,Republic of Korea,—,—,—,—,9169328,357336000,12528,16800,7UEC60LS
vehicle carrier,282215,Hoegh Trader,Live,Norway (Int. Register),25775,1998,50'+ gt,27100,Single,LASK7,68060,4418,Hanwha Ocean Company Limited,Okpo,228.77,223.91,32.29,32.26,19.93,10.00,9.93,Doosan Engine Company Limited,B&W Diesel A/S,Hoegh Autoliners ASA,Norway,Oslo,—,Leif Hoegh & Company As,Norway,Hoegh Autoliners ASA,Norway,Hoegh Autoliners Shipping AS,Norway,Hoegh Technical Management Incorporated,Philippines,—,—,—,—,Hoegh Autoliners Management AS,Norway,—,—,—,—,9171280,258882000,14314,19460,7S60MC
