Name,LLI Vessel Type,Built At,Built By,LLI NO,Status,Flag,Net Weight,Vessel Type and Size,DWT,Hull Type,Call Sign,Gross Tonnes,Yard Number,Length Overall (m),Length Between Perpendicular (m),Breadth Extreme (m),Breadth Moulded (m),Maximum Draught (m),Freeboard (m),Designed By,Port Of Registry,TEU Capacity,Beneficial Owner,Beneficial Owner Country/Region,Commercial Operator,Commercial Operator Country/Region,Registered Owner,Registered Owner Country/Region,Third Party Operator,Third Party Operator Country/Region,Nominal Owner,Nominal Owner Country/Region,IMO,MMSI,Depth (m),Built,Scrubber installation type,Scrubber manufacturer,Scrubber operating arrangement,Scrubber type,Engine Built By,Engine Power (kW),Engine Horsepower,Engine Designation,P & I Club,Class 1,Class 2,Class 3,Last docking survey date,Last intermediate survey date,Last special survey date,Last tailshaft survey date,Next Docking Survey Date,Next Special Survey Date,ISM Manager,ISM Manager Country/Region,Technical Manager,Technical Manager Country/Region,AIS Destination,Matched Destination,Latest AIS message type,Latest AIS message timestamp,AIS ETA,Company contact,Company contact Country/Region,Lat,Lng
Alkis S.,water tanker,Piraeus,Porfyroglu Katsikas Tsortanidis Bros. Company Limited,296710,Live,Greece,97,-1' dwt,300,Single,SV4483,146,-,29.00,-,6.00,-,-,-,Volvo Penta AB,Piraeus,-,Hydrodotiki Group of Companies,Greece,Hydrodotiki Group of Companies,Greece,Watership Maritime Company,Greece,-,-,-,-,7829663,-,3.30,1978,-,-,-,-,Volvo Penta AB,216,290,TMD121,-,-,-,-,-,-,-,-,-,-,-,-,Hydrodotiki Group of Companies,Greece,-,-,-,-,-,Hydrodotiki Group of Companies,Greece,-,-
Giannakis,water tanker,Greece,Tzouvelekis,297489,Live,Greece,98,-1' dwt,414,Single,SV5649,174,-,33.30,-,6.00,-,-,-,MAN Energy Solutions SE,Piraeus,-,Seka Bunkering Stations SA,Greece,Seka Bunkering Stations SA,Greece,Seka 02 Maritime Company,Greece,-,-,-,-,8327569,237087400,3.31,1981,-,-,-,-,MAN Energy Solutions SE,183,246,D2566MTE,-,-,-,-,-,-,-,-,-,-,-,-,Seka Bunkering Stations SA,Greece,-,-,-,-,-,Seka Bunkering Stations SA,Greece,-,-
Bithav,asphalt tanker,Dordrecht,Scheepswerf & Machinefabriek Biesbosch-Dordrecht B.V.,299714,Live,Netherlands,1494,1'+ dwt,6384,Double Hull,PCAQ,4980,895,114.60,109.70,16.45,16.45,6.70,3.16,Wartsila Corporation,Dordrecht,-,Tarbit Shipping AB,Sweden,Tarbit Tankers B.V.,Netherlands,Cassiopeia B.V.,Netherlands,-,-,-,-,9211535,246697000,9.85,2000,-,-,-,-,Wartsila Nederland BV,4258,5710,6L38,Assuranceforeningen Skuld,Bureau Veritas,-,-,2025-02-18T00:00:00,2022-04-22T00:00:00,2025-02-01T00:00:00,2023-06-09T00:00:00,2030-02-17T00:00:00,2030-02-17T00:00:00,Tarbit Tankers Services B.V.,Netherlands,Tarbit Tankers Services B.V.,Netherlands,NL RTM,-,A,17 Aug 2026 14:14:58 GMT,17 Aug 2026 08:00:00 GMT,Tarbit Tankers B.V.,Netherlands,"51° 56' 54"" N","3° 48' 3"" E"
Ryosei Maru,asphalt tanker,Nomi,Nakatani Shipbuilding Company Limited,300690,Live,Japan,-,1'+ dwt,1417,Single,JL6618,749,585,71.44,-,11.20,11.20,4.30,0.30,The Hanshin Diesel Works Limited,Seiyo,-,Ishimine Kaiun K.K.,Japan,Ishimine Kaiun K.K.,Japan,Ishimine Kaiun K.K.,Japan,-,-,-,-,8944173,431301018,4.60,1998,-,-,-,-,The Hanshin Diesel Works Limited,1471,2000,6LH32LG,-,Nippon Kaiji Kyokai,-,-,2020-09-07T00:00:00,-,2020-09-07T00:00:00,-,2030-09-08T00:00:00,2030-09-08T00:00:00,Ishimine Kaiun K.K.,Japan,Ishimine Kaiun K.K.,Japan,>JP YOK XX NNX,Yokohama,A,17 Aug 2026 14:14:48 GMT,18 Aug 2026 04:00:00 GMT,Ishimine Kaiun K.K.,Japan,"34° 42' 10"" N","139° 10' 24"" E"
C.M. Tantawan,asphalt tanker,Tokyo,Shin Kurushima Dockyard Company Limited,301490,Live,Thailand,351,1'+ dwt,1599,Single,HSB2973,1170,-,65.00,60.00,12.50,12.50,4.39,1.81,Niigata Shipbuilding & Repair Incorporated,-,-,Bank of Ayudhya,Thailand,Bank of Ayudhya,Thailand,Ayudhya Development Leasing Company Limited (ADLC),Thailand,Chemstar Shipping Company Limited,Thailand,-,-,8403088,567040700,6.20,1984,-,-,-,-,Niigata Shipbuilding & Repair Incorporated,1342,1800,6M31AGT,-,-,-,-,-,-,-,-,-,-,Chemstar Shipping Company Limited,Thailand,Chemstar Shipping Company Limited,Thailand,-,-,-,-,-,Bank of Ayudhya,Thailand,-,-
Thistle,water tanker,Hull,Drypool Engineering & Dry Dock Company Limited,304162,Live,Trinidad & Tobago,86,-1' dwt,300,Single,-,288,1546,40.00,-,7.50,-,2.60,0.90,Mirrlees Blackstone Limited,-,-,Coloured Fin Limited,Trinidad & Tobago,Coloured Fin Limited,Trinidad & Tobago,Coloured Fin Limited,Trinidad & Tobago,-,-,-,-,8943870,-,3.50,1974,-,-,-,-,Mirrlees Blackstone Limited,447,600,ERS8M,-,-,-,-,-,-,-,-,-,-,-,-,Coloured Fin Limited,Trinidad & Tobago,-,-,-,-,-,Coloured Fin Limited,Trinidad & Tobago,-,-
Orange Sky,fruit juice tanker,Saiki,Saiki Heavy Industries Shipbuilding,304462,Live,Liberia,6619,1'+ dwt,26863,Double Hull,ELZU2,22063,1102,171.59,163.60,27.00,27.00,10.42,4.38,Mitsubishi Heavy Industries Limited,Monrovia,-,Atlanship SA,Switzerland,Atlanship SA,Switzerland,Adriatic Reefer Corporation Incorporated,Liberia,-,-,-,-,9228370,636011527,14.80,2000,-,-,-,-,Mitsubishi Heavy Industries Limited,7159,9600,6UEC52LA,U.K. Mutual Steam Ship Assurance Association (Bermuda) Ltd,Lloyds Register,-,-,2025-03-28T00:00:00,-,2025-06-28T00:00:00,-,2030-08-30T00:00:00,2030-08-30T00:00:00,Atlanship SA,Switzerland,Atlanship SA,Switzerland,BRSSZ,Santos,A,17 Aug 2026 14:08:03 GMT,21 Aug 2026 12:00:00 GMT,Atlanship SA,Switzerland,"8° 31' 9"" S","34° 26' 12"" W"
Iscaria,asphalt tanker,Hamburg,J.J. Sietas Shipbuilding GmbH & Company KG,30447,Live,Nigeria,558,1'+ dwt,2437,Double Bottom,5N2235,1859,701,82.76,77.70,11.84,11.79,4.75,1.86,Deutz AG,-,-,Expanse Oil and Gas Limited,Nigeria,Expanse Oil and Gas Limited,Nigeria,Expanse Oil and Gas Limited,Nigeria,-,-,-,-,7330052,657282300,6.61,1973,-,-,-,-,Deutz AG,1007,1350,RSBA12M528,-,-,-,-,-,-,2018-05-10T00:00:00,-,-,-,-,-,Expanse Oil and Gas Limited,Nigeria,FSLS,-,Both,17 Aug 2026 14:11:23 GMT,25 Dec 2026 06:00:00 GMT,Expanse Oil and Gas Limited,Nigeria,"4° 40' 2"" N","7° 9' 22"" E"
Jeranto,wine tanker,Le Havre,ACH - Construction Navale,30641,Live,Italy,623,1'+ dwt,2171,Single,IVZH,1430,203,81.30,74.80,12.40,12.40,4.81,0.79,Mak Motoren GmbH & Company KG,Naples,-,Marnavi S.p.A.,Italy,Marnavi S.p.A.,Italy,Marnavi S.p.A.,Italy,-,-,-,-,7038628,247381000,5.60,1971,-,-,-,-,Fried. Krupp AG Hoesch-Krupp,1765,2400,6MU551AK,West of England Mutual Shipowners Protection & Indemnity Association (Luxemburg),RINA Services S.p.A.,-,-,-,-,2014-10-31T00:00:00,-,2029-10-31T00:00:00,2029-10-31T00:00:00,-,-,Ares Holdings S.r.l.,Italy,ITSLA,-,A,17 Aug 2026 14:08:32 GMT,17 Aug 2026 05:00:00 GMT,Marnavi S.p.A.,Italy,"38° 33' 40"" N","14° 52' 30"" E"
Molahauler,molasses tanker,Cebu,Cebu Shipyard & Eng. Works Incorporated,306522,Live,Philippines,214,-1' dwt,559,Single,DYUM,418,7,53.00,-,11.50,-,1.60,0.80,Detroit Diesel Corporation,-,-,Total Bulk Corporation,Philippines,Total Bulk Corporation,Philippines,Total Bulk Corporation,Philippines,-,-,-,-,7635567,-,2.40,1978,-,-,-,-,General Motors Corporation,268,360,12V-71-N,-,-,-,-,-,-,-,-,-,-,-,-,Total Bulk Corporation,Philippines,-,-,-,-,-,Total Bulk Corporation,Philippines,-,-
Carlos Fischer,fruit juice tanker,Mangalia,Daewoo-Mangalia Heavy Industries S.A.,311824,Live,Liberia,9902,1'+ dwt,43067,Double Bottom,A8AC4,33005,147,204.88,194.25,32.20,32.20,11.40,7.80,Sulzer Turbomachinery Services,Monrovia,280,Citrosuco Fias GmbH,Germany,Citrosuco Fias GmbH,Germany,Victoria Shipping International Corporation,Liberia,-,-,-,-,9230995,636011561,19.20,2002,-,-,-,-,Wartsila Italia S.p.A.,28350,30201,7RTA84,Assuranceforeningen Skuld,DNV,-,-,-,-,2017-05-25T00:00:00,-,2027-04-30T00:00:00,2027-04-30T00:00:00,Citrosuco Europe N.V.,Belgium,Citrosuco Europe N.V.,Belgium,BRSSZ>USPME,Port Manatee,A,17 Aug 2026 14:04:12 GMT,19 Aug 2026 14:00:00 GMT,Citrosuco Fias GmbH,Germany,"21° 23' 19"" N","75° 35' 33"" W"
Karel,water tanker,Svetlyy,Sudoremont-Zapad Joint Stock Company,315482,Live,Russia,91,-1' dwt,296,Single,-,191,1,29.45,27.50,8.15,8.15,3.12,0.48,Russkiy Diesel Firm,Murmansk,-,Pomor-Servis Company Limited,Russian Federation,Pomor-Servis Company Limited,Russian Federation,Pomor-Servis Company Limited,Russian Federation,-,-,-,-,8859859,-,3.60,1991,-,-,-,-,Daldizel Factory,165,224,6CHNSP18/22,-,Russian Register of Ships,-,-,-,-,2020-03-12T00:00:00,-,-,-,-,-,Pomor-Servis Company Limited,Russian Federation,-,-,-,-,-,Pomor-Servis Company Limited,Russian Federation,-,-
Rodnik,water tanker,Perama,Argo Shipbuilding & Shiprepairing Company S.A.,32031,Live,Ukraine,334,1'+ dwt,1200,Single,-,709,61,63.71,56.85,9.33,9.30,3.99,0.41,Deutz MWM AG,Odessa,-,Sea Commercial Port of Odessa,Ukraine,Sea Commercial Port of Odessa,Ukraine,Sea Commercial Port of Odessa,Ukraine,-,-,-,-,7011060,272009400,4.40,1971,-,-,-,-,Deutz MWM AG,895,1200,TBD484-6,-,-,-,-,-,-,1997-07-01T00:00:00,-,-,-,-,-,Sea Commercial Port of Odessa,Ukraine,-,-,-,01 Apr 2019 10:01:01 GMT,-,Sea Commercial Port of Odessa,Ukraine,"46° 29' 18"" N","30° 44' 51"" E"
Premium do Brasil,fruit juice tanker,Mangalia,Daewoo-Mangalia Heavy Industries S.A.,320762,Live,Liberia,9902,1'+ dwt,43002,Double Hull,A8BL4,33005,148,204.98,194.25,32.20,32.20,11.40,7.80,Sulzer Turbomachinery Services,Monrovia,-,Citrosuco Fias GmbH,Germany,Citrosuco Fias GmbH,Germany,Premium International Shipping Corporation,Germany,Exmar N.V.,Belgium,-,-,9242089,636011792,19.20,2003,-,-,-,-,Wartsila Italia S.p.A.,22521,30201,7RTA84,Assuranceforeningen Skuld,DNV,-,-,-,-,2013-08-25T00:00:00,-,2028-08-31T00:00:00,2028-08-31T00:00:00,Citrosuco Europe N.V.,Belgium,Citrosuco Europe N.V.,Belgium,USPME,-,A,17 Aug 2026 14:13:35 GMT,12 Aug 2026 12:30:00 GMT,Citrosuco Fias GmbH,Germany,"27° 37' 40"" N","82° 33' 48"" W"
Zhe Yu Lou 2,asphalt tanker,Guangzhou,CSSC Offshore & Marine Engineering Group Company Limited,321747,Live,China,231,-1' dwt,782,Single,-,492,-,61.00,-,8.20,-,-,-,Halliburton Productos Limitada,-,-,Zhejiang Communications Investment Group Company Limited,People's Republic of China,Zhejiang Xiangshan Marine Shipping Company,People's Republic of China,Zhejiang Xiangshan Marine Shipping Company,People's Republic of China,-,-,-,-,8955249,412401750,4.10,1984,-,-,-,-,Guangzhou Diesel Engine Factory,219,294,6300,-,-,-,-,-,-,-,-,-,-,-,-,Zhejiang Xiangshan Marine Shipping Company,People's Republic of China,WEN ZHOU,-,A,02 Aug 2026 14:31:36 GMT,06 Dec 2026 00:00:00 GMT,Zhejiang Xiangshan Marine Shipping Company,People's Republic of China,"27° 43' 45"" N","120° 40' 20"" E"
Rayan 02,asphalt tanker,Nomi,Nakatani Shipbuilding Company Limited,326588,Live,Comoros,338,1'+ dwt,1255,Double Hull,D6A3560,998,532,68.84,63.00,10.80,10.80,4.10,0.40,The Hanshin Diesel Works Limited,Moroni,-,Aurum Ship Management FZC,United Arab Emirates,Aurum Ship Management FZC,United Arab Emirates,Bituflex Shipping Incorporated,United Arab Emirates,-,-,-,-,8915110,620999561,4.50,1990,-,-,-,-,The Hanshin Diesel Works Limited,1323,1800,6EL30,-,Polski Rejestr Statkow,-,-,-,2020-07-25T00:00:00,2012-05-07T00:00:00,-,-,-,-,-,-,-,-,-,A,17 Aug 2026 12:57:12 GMT,-,Aurum Ship Management FZC,United Arab Emirates,"24° 48' 11"" N","56° 38' 12"" E"
Yumi Maru,edible oil tanker,Shimonoseki,Odo Shipbuilding & Engineering Company Limited,327296,Live,Japan,-,-1' dwt,460,Single,JG4875,193,368,44.50,40.01,-,7.20,3.34,0.16,The Hanshin Diesel Works Limited,Tokyo,-,Ajinomoto Butsuryu K.K.,Japan,Ajinomoto Butsuryu K.K.,Japan,Ajinomoto Butsuryu K.K.,Japan,-,-,-,-,8915201,431100305,3.50,1990,-,-,-,-,The Hanshin Diesel Works Limited,746,1000,6LU26G,-,-,-,-,-,-,-,-,-,-,-,-,Ajinomoto Butsuryu K.K.,Japan,-,-,-,-,-,Ajinomoto Butsuryu K.K.,Japan,-,-
Bit Force,asphalt tanker,Shanghai,Shanghai Edward Shipbuilding Company Limited,328957,Live,Netherlands,1884,1'+ dwt,7130,Double Hull,PCXW,6280,H125,116.90,109.30,18.00,18.00,7.50,2.71,Wartsila Corporation,Dordrecht,-,Tarbit Shipping AB,Sweden,Tarbit Tankers B.V.,Netherlands,Ciconia B.V.,Netherlands,-,-,ABS Credit Finans AB,Sweden,9256420,244813000,10.20,2003,-,-,-,-,Wartsila Italia S.p.A.,4350,5910,6L38,Assuranceforeningen Skuld,Bureau Veritas,-,-,2026-04-26T00:00:00,2026-04-26T00:00:00,2023-05-01T00:00:00,2023-05-04T00:00:00,2028-04-06T00:00:00,2028-04-06T00:00:00,Tarbit Tankers Services B.V.,Netherlands,Tarbit Tankers Services B.V.,Netherlands,NLRTM>SEOXE,Oxelosund,A,17 Aug 2026 14:11:52 GMT,19 Aug 2026 06:00:00 GMT,Tarbit Tankers B.V.,Netherlands,"53° 50' 24"" N","8° 53' 31"" E"
Bit Power,asphalt tanker,Shanghai,Shanghai Edward Shipbuilding Company Limited,328958,Live,Netherlands,2018,1'+ dwt,6996,Double Hull,PDSV,6556,H126,116.90,115.15,18.00,18.00,7.50,2.71,Wartsila Corporation,Dordrecht,-,Tarbit Shipping AB,Sweden,Tarbit Tankers B.V.,Netherlands,Carnisse B.V.,Netherlands,-,-,-,-,9256432,244944000,10.20,2003,-,-,-,-,Wartsila Nederland BV,4350,5914,6L38,Assuranceforeningen Skuld,Bureau Veritas,-,-,2023-12-11T00:00:00,2021-11-11T00:00:00,2023-12-01T00:00:00,2023-12-11T00:00:00,2028-12-04T00:00:00,2028-12-04T00:00:00,Tarbit Tankers Services B.V.,Netherlands,Tarbit Tankers Services B.V.,Netherlands,DK KOG > BE ANR,-,A,17 Aug 2026 14:14:06 GMT,15 Aug 2026 10:00:00 GMT,Tarbit Tankers B.V.,Netherlands,"51° 15' 13"" N","4° 22' 2"" E"
Alma Nova,asphalt tanker,Saiki,K.K. Miura Zosensho,329962,Live,St. Kitts-Nevis,600,1'+ dwt,2309,Single,V4JG4,1999,1251,79.99,74.00,13.20,13.20,4.90,1.50,Akasaka Diesels Limited,Basseterre,-,Unknown Owners,-,Unknown Owners,-,Seaway Transport Limited,Liberia,-,-,-,-,9257486,341028000,6.40,2001,-,-,-,-,Akasaka Diesels Limited,1618,2200,A34CR,Hydor AS,Bureau Veritas,-,-,2025-06-16T00:00:00,2025-06-16T00:00:00,2026-02-01T00:00:00,-,2026-09-30T00:00:00,2026-09-30T00:00:00,-,-,Unknown Owners,-,KHOR AL ZUBAIR,Khor al Zubair,A,17 Aug 2026 14:16:04 GMT,17 Aug 2026 21:00:00 GMT,Unknown Owners,-,"29° 5' 27"" N","49° 38' 33"" E"
Theodoros,wine tanker,Le Havre,ACH - Construction Navale,3304,Live,Panama,286,-1' dwt,980,Single,HO2418,634,5155,62.97,57.00,9.90,9.90,3.80,0.29,MAN Energy Solutions SE,Panama,-,Italian Breakers,Italy,Italian Breakers,Italy,Italian Breakers,Italy,-,-,-,-,6807333,-,4.09,1967,-,-,-,-,MAN Energy Solutions SE,1107,1485,G7V30/45ATL,-,-,-,-,-,-,-,-,-,-,-,-,Italian Breakers,Italy,-,-,-,-,-,Italian Breakers,Italy,-,-
Star Elroi,edible oil tanker,Boizenburg,Elbewerft Boizenburg GmbH (EWB),33042,Live,Nigeria,419,1'+ dwt,1516,Double Hull,5N2501,1161,216,70.99,65.20,10.37,10.10,4.50,1.30,Caterpillar Incorporated,-,62,Unknown Owners,-,Unknown Owners,-,Vinnex Investment Services Limited,Nigeria,-,-,-,-,7221275,657311400,5.80,1972,-,-,-,-,Caterpillar Incorporated,870,1183,3512,-,-,-,-,-,-,2014-03-14T00:00:00,-,-,-,-,-,Unknown Owners,-,-,-,A,17 Aug 2026 14:11:58 GMT,-,Unknown Owners,-,"6° 22' 35"" N","3° 23' 21"" E"
Monolit,water tanker,Boizenburg,Elbewerft Boizenburg GmbH (EWB),330729,Live,Unknown,78,-1' dwt,270,Single,-,305,1613,43.08,38.25,7.62,-,3.21,0.27,SKL Motoren-und Systemtechnik GmbH,-,-,Monolit-D Limited,Republic of Azerbaijan,Monolit-D Limited,Republic of Azerbaijan,Monolit-D Limited,Republic of Azerbaijan,-,-,-,-,6872508,-,3.48,1958,-,-,-,-,SKL Motoren-und Systemtechnik GmbH,224,300,8NVD36,-,-,-,-,-,-,2009-11-16T00:00:00,-,-,-,-,-,Monolit-D Limited,Republic of Azerbaijan,-,-,-,-,-,Monolit-D Limited,Republic of Azerbaijan,-,-
Bulag-2,water tanker,Baku,Vano Stura Shipyard,331119,Live,Azerbaijan,120,-1' dwt,455,Single,-,236,422,35.17,33.25,8.01,8.01,3.12,0.48,Barnaultransmash Holding Company Joint Stock Company,Baku,-,Azerbaijan Caspian Shipping Closed Joint Stock Company (ASCO),Republic of Azerbaijan,Azerbaijan Caspian Shipping Closed Joint Stock Company (ASCO),Republic of Azerbaijan,Azerbaijan Caspian Shipping Closed Joint Stock Company (ASCO),Republic of Azerbaijan,-,-,-,-,8963143,423243100,3.60,1999,-,-,-,-,Barnaultransmash Holding Company Joint Stock Company,169,226,3D6N-235,-,Russian Register of Ships,-,-,-,-,2015-12-25T00:00:00,-,-,-,-,-,Azerbaijan Caspian Shipping Closed Joint Stock Company (ASCO),Republic of Azerbaijan,-,-,A,14 Aug 2026 03:59:15 GMT,-,Azerbaijan Caspian Shipping Closed Joint Stock Company (ASCO),Republic of Azerbaijan,"40° 2' 4"" N","49° 37' 41"" E"
Trader,edible oil tanker,Apatin,Apatin Shipbuilding,332869,Live,Russia,593,1'+ dwt,2721,Single,UBUN9,1910,1088,89.67,84.75,12.29,12.29,4.00,1.80,Unknown Engine Designer,Astrakhan,-,Uni-Tanker Group Limited,Russian Federation,Uni-Tanker Group Limited,Russian Federation,Uni-Tanker Group Limited,Russian Federation,-,-,-,-,8872514,273385110,5.80,1986,-,-,-,-,-,460,2458,6T23LU-2,-,Russian Register of Ships,-,-,-,-,2019-07-12T00:00:00,-,-,-,Uni-Tanker Group Limited,Russian Federation,Uni-Tanker Group Limited,Russian Federation,-,-,A,23 Mar 2026 18:41:32 GMT,-,Uni-Tanker Group Limited,Russian Federation,"40° 16' 48"" N","49° 47' 42"" E"
Timi,wine tanker,Elsfleth,Elsflether Werft GmbH & Company KG,33446,Live,Panama,583,1'+ dwt,1628,Double Bottom,HO5365,1212,340,64.57,59.01,10.40,10.40,5.18,0.82,Deutz AG,Panama,-,Matco Trading LLC,United Arab Emirates,Matco Trading LLC,United Arab Emirates,Matco Trading LLC,United Arab Emirates,Veesham Shipping Incorporated,United Arab Emirates,-,-,6409636,370321000,6.00,1964,-,-,-,-,Deutz AG,984,1320,RBV8M545,-,-,-,-,-,-,-,-,-,-,Veesham Shipping Incorporated,United Arab Emirates,Veesham Shipping Incorporated,United Arab Emirates,-,-,-,-,-,Matco Trading LLC,United Arab Emirates,-,-
Citrus Vita Brasil,fruit juice tanker,Stralsund,Volkswerft Stralsund GmbH - NOW SEE P&S WERFTEN GMBH,3347506,Live,Liberia,9274,1'+ dwt,34966,Single,D5LW3,30912,482,210.56,198.74,29.80,29.80,11.40,5.00,B&W Diesel A/S,Monrovia,2478,Citrosuco Fias GmbH,Germany,Citrosuco Fias GmbH,Germany,Citrus Vita Brasil Shipping Company,Liberia,Citrosuco Europe N.V.,Belgium,-,-,9491836,636017610,16.40,2009,-,-,-,-,Hanwha Engine Company Limited,21469,29189,7L70ME-C,Assuranceforeningen Skuld,DNV,-,-,-,-,2018-10-25T00:00:00,-,2028-10-25T00:00:00,2028-10-25T00:00:00,Citrosuco Europe N.V.,Belgium,Citrosuco Europe N.V.,Belgium,BR SSZ,Santos,A,17 Aug 2026 13:24:09 GMT,25 Aug 2026 12:00:00 GMT,Citrosuco Fias GmbH,Germany,"14° 59' 42"" N","24° 2' 18"" W"
Bitflower,asphalt tanker,Lemmer,VEKA Shipyard Lemmer B.V.,336872,Live,Sweden,1480,1'+ dwt,6314,Double Hull,SBJE,4936,694,114.60,108.90,16.45,16.45,6.70,3.15,Wartsila Corporation,Skarhamn,-,Tarbit Shipping AB,Sweden,Tarbit Shipping AB,Sweden,Tarbit Shipping AB,Sweden,-,-,-,-,9263930,266009000,9.85,2003,-,-,-,-,Wartsila Nederland BV,4350,5910,6L38,Assuranceforeningen Skuld,Bureau Veritas,-,-,2026-02-10T00:00:00,2026-03-24T00:00:00,2023-03-01T00:00:00,2023-03-31T00:00:00,2028-06-03T00:00:00,2028-06-03T00:00:00,Tarbit Shipping AB,Sweden,Tarbit Shipping AB,Sweden,IS AKU >  LT KLJ,-,A,17 Aug 2026 13:55:26 GMT,22 Aug 2026 00:00:00 GMT,Tarbit Shipping AB,Sweden,"65° 11' 57"" N","11° 1' 56"" W"
Asphalt Teranga,asphalt tanker,Kraljevica,Brodogradiliste Kraljevica Limited,336885,Live,Panama,2172,1'+ dwt,9230,Double Hull,3E2157,6292,531,108.50,99.60,18.60,18.60,8.34,1.27,Wartsila Corporation,Panama,-,Rubis SCA,France,Rubis SCA,France,Blue Round Shipping Corporation,Panama,-,-,-,-,9263942,352001408,10.60,2005,-,-,-,-,Wartsila Finland oy,4000,5438,8L32,Assuranceforeningen Skuld,RINA Services S.p.A.,-,-,2015-01-11T00:00:00,2017-12-18T00:00:00,2022-04-01T00:00:00,2015-01-11T00:00:00,2030-11-16T00:00:00,2030-11-16T00:00:00,Maritec Tanker Management Private Limited,India,Maritec Tanker Management Private Limited,India,ESRGA,Arinaga,A,17 Aug 2026 14:12:30 GMT,23 Aug 2026 12:00:00 GMT,Rubis SCA,France,"37° 38' 58"" N","9° 3' 7"" E"
Hemera,asphalt tanker,Kraljevica,Brodogradiliste Kraljevica Limited,336895,Live,Unknown,2172,1'+ dwt,9214,Double Hull,T8A4764,6292,532,108.50,99.60,18.60,18.60,8.34,2.26,Wartsila Corporation,-,-,Unknown Owners,-,Unknown Owners,-,Unknown Owners,-,-,-,-,-,9263954,-,10.60,2006,-,-,-,-,Wartsila Finland oy,4000,5435,8L32,-,-,-,-,2021-05-26T00:00:00,2023-05-15T00:00:00,2024-05-01T00:00:00,2021-05-26T00:00:00,-,-,-,-,Unknown Owners,-,-,Khor al Fakkan,A,13 Jul 2026 17:16:30 GMT,-,Unknown Owners,-,"25° 40' 38"" N","56° 38' 13"" E"
Elisabeth J,asphalt tanker,Ningbo,Zhejiang Shipbuilding Company Limited,336943,Live,Cyprus,1193,1'+ dwt,4389,Double Hull,5BRE4,3977,ZJB00093,106.00,96.71,15.80,15.80,6.00,3.41,Mak Motoren GmbH & Company KG,Limassol,-,Bitumen Scheepvaart Elisabeth B.V.,Netherlands,Bitumen Scheepvaart Elisabeth B.V.,Netherlands,Bitumen Scheepvaart Elisabeth B.V.,Netherlands,Internationaal Transport Gebr. Van Der Lee BV,Netherlands,-,-,9264116,212651000,9.40,2002,-,-,-,-,Fried. Krupp AG Hoesch-Krupp,2919,3915,6M32,MS Amlin,Bureau Veritas,-,-,2026-01-27T00:00:00,2026-01-27T00:00:00,2023-02-01T00:00:00,2023-02-10T00:00:00,2027-12-03T00:00:00,2027-12-03T00:00:00,Bitumen Scheepvaart Elisabeth B.V.,Netherlands,Bitumen Scheepvaart Elisabeth B.V.,Netherlands,DODRECHT,-,A,17 Aug 2026 14:14:12 GMT,16 Aug 2026 13:00:00 GMT,Bitumen Scheepvaart Elisabeth B.V.,Netherlands,"51° 47' 19"" N","4° 37' 50"" E"
Ain Zeft,asphalt tanker,Ruse,Rousse Shipyard J.S.C.,337413,Live,Algeria,1273,1'+ dwt,4999,Double Hull,7TGQ,4243,703,108.41,100.50,15.20,15.20,6.05,3.25,Mak Motoren GmbH & Company KG,Oran,-,Sonatrach SpA,Algeria,Hyproc Shipping Company,Algeria,Hyproc Shipping Company,Algeria,-,-,-,-,9265380,605076180,9.30,2008,-,-,-,-,Caterpillar Motoren GmbH & Company KG,2800,3807,6M32,Assuranceforeningen Gard,DNV,-,-,-,-,2018-12-11T00:00:00,-,2028-12-29T00:00:00,2028-12-29T00:00:00,Hyproc Shipping Company,Algeria,Hyproc Shipping Company,Algeria,IT AUG,-,A,17 Aug 2026 14:16:53 GMT,19 Aug 2026 07:00:00 GMT,Hyproc Shipping Company,Algeria,"37° 12' 60"" N","8° 45' 36"" E"
Ras Tomb,asphalt tanker,Ruse,Rousse Shipyard J.S.C.,337415,Live,Algeria,1273,1'+ dwt,4999,Double Hull,7TGR,4243,704,108.42,100.50,15.20,15.20,6.05,3.25,Mak Motoren GmbH & Company KG,Oran,-,Sonatrach SpA,Algeria,Hyproc Shipping Company,Algeria,Hyproc Shipping Company,Algeria,-,-,-,-,9265392,605076190,9.30,2010,-,-,-,-,Caterpillar Motoren GmbH & Company KG,3000,3467,6M32,Assuranceforeningen Gard,DNV,-,-,-,-,2016-03-04T00:00:00,-,2030-12-01T00:00:00,2030-12-01T00:00:00,Hyproc Shipping Company,Algeria,Hyproc Shipping Company,Algeria,DZALG,-,A,17 Aug 2026 14:16:06 GMT,17 Aug 2026 11:00:00 GMT,Hyproc Shipping Company,Algeria,"36° 45' 44"" N","3° 6' 20"" E"
Aquatic,water tanker,Colchester,Rowhedge Ironworks Limited,338292,Live,U.K.,101,-1' dwt,315,Single,-,199,945,35.00,-,7.20,7.17,2.30,0.50,Kelvin Diesels PLC,-,-,Thames Shipping Services Limited,United Kingdom,Thames Shipping Services Limited,United Kingdom,Thames Shipping Services Limited,United Kingdom,-,-,-,-,5426572,-,2.80,1963,-,-,-,-,-,179,240,T8,-,-,-,-,-,-,-,-,-,-,Thames Shipping Services Limited,United Kingdom,Thames Shipping Services Limited,United Kingdom,-,-,-,-,-,Thames Shipping Services Limited,United Kingdom,-,-
