LLI Vessel Type,LLI NO,Name,Status,Flag,Net Weight,Built,Vessel Type and Size,DWT,Hull Type,Call Sign,Gross Tonnes,Yard Number,Built By,Built At,Length Overall (m),Length Between Perpendicular (m),Breadth Extreme (m),Breadth Moulded (m),Depth (m),Maximum Draught (m),Freeboard (m),Engine Built By,Designed By,Company contact,Company contact Country/Region,Port Of Registry,TEU Capacity,Beneficial Owner,Beneficial Owner Country/Region,Commercial Operator,Commercial Operator Country/Region,Registered Owner,Registered Owner Country/Region,Technical Manager,Technical Manager Country/Region,Third Party Operator,Third Party Operator Country/Region,Nominal Owner,Nominal Owner Country/Region,ISM Manager,ISM Manager Country/Region,Scrubber type,Scrubber operating arrangement,Scrubber manufacturer,Scrubber installation type,IMO,MMSI,Engine Power (kW),Engine Horsepower,Engine Designation
passenger (cruise),12916080,MSC Seaview,Live,Malta,—,2018,150'+ gt,19341,Single,9HA4777,154000,6257,Fincantieri-Cantieri Navali Italiani S.p.A. Monfalcone,Monfalcone,323.36,—,44.00,41.00,12.10,8.80,3.31,Wartsila Corporation,Wartsila Corporation,MSC Crociere (Mediterranean Shipping Cruises) S.p.A.,Italy,Valletta,—,Mediterranean Shipping Company S.A. (MSC),Switzerland,MSC Crociere (Mediterranean Shipping Cruises) S.p.A.,Italy,Compania Naviera Seaside 2 SA,Panama,MSC Cruise Management (UK) Limited,United Kingdom,—,—,—,—,MSC Cruise Management (UK) Limited,United Kingdom,Unknown,Unknown,Unknown Scrubber Manufacturer,—,9745378,248717000,18810,25225,14V46F
passenger (cruise),12916302,Celebrity Apex,Live,Malta,92639,2020,100'-150'gt,9000,Single,9HA4960,130818,K34,Chantiers de l'Atlantique,St. Nazaire,306.00,295.06,—,39.00,13.89,8.40,5.49,—,—,Celebrity Cruises Incorporated,United States of America,Valletta,—,Royal Caribbean Cruises Limited (RCL),United States of America,Celebrity Cruises Incorporated,United States of America,Celebrity Apex Incorporated,Liberia,RCL Cruises Limited,United Kingdom,—,—,—,—,RCL Cruises Limited,United Kingdom,Unknown,Unknown,Unknown Scrubber Manufacturer,—,9838383,215105000,—,—,12V46C
passenger (cruise),12916311,Wonder of the Seas,Live,Bahamas,106011,2021,150'+ gt,19750,Single,C6EY2,235600,C34,Chantiers de l'Atlantique,St. Nazaire,362.00,—,66.00,47.00,—,—,—,—,—,Royal Caribbean Cruises Limited (RCL),United States of America,Nassau,—,Royal Caribbean Cruises Limited (RCL),United States of America,Royal Caribbean Cruises Limited (RCL),United States of America,Wonder of the Seas LLC,Liberia,Royal Caribbean Cruises Limited (RCL),United States of America,—,—,—,—,Royal Caribbean Cruises Limited (RCL),United States of America,—,—,—,—,9838345,311001033,—,—,—
passenger (cruise),12916355,Norwegian Encore,Live,Bahamas,153398,2019,150'+ gt,13332,Single,C6EF4,169116,708,Meyer Werft GmbH (Dormant),Papenburg,333.44,302.76,45.00,41.39,11.60,8.70,2.90,—,—,NCL (Bahamas) Limited,United States of America,Nassau,—,Norwegian Cruise Line Holdings Limited,United States of America,NCL (Bahamas) Limited,United States of America,Seahawk Two Limited,Bermuda,NCL (Bahamas) Limited,United States of America,—,—,—,—,NCL (Bahamas) Limited,United States of America,Unknown,Unknown,Unknown Scrubber Manufacturer,—,9751511,311000879,—,—,12V46
passenger (cruise),12916356,Costa Toscana,Live,Italy,—,2021,150'+ gt,13000,Single,IBIM,186364,1395,Meyer Werft GmbH (Dormant),Papenburg,336.98,—,—,42.00,12.00,8.80,3.20,—,—,Costa Crociere S.p.A.,Italy,Genoa,—,Carnival Corporation,United States of America,Costa Crociere S.p.A.,Italy,Costa Crociere S.p.A.,Italy,Carnival Maritime GmbH,Germany,—,—,—,—,Carnival Maritime GmbH,Germany,—,—,—,—,9781891,247431200,—,—,—
passenger (cruise),12916359,Iona,Live,Bermuda,—,2020,150'+ gt,16887,Single,ZCHG9,184089,710,Meyer Werft GmbH (Dormant),Papenburg,343.92,—,—,42.00,11.80,8.80,3.00,—,—,Carnival plc,United Kingdom,Hamilton,—,Carnival Corporation,United States of America,Carnival plc,United Kingdom,Carnival plc,United Kingdom,Carnival plc,United Kingdom,—,—,—,—,Carnival plc,United Kingdom,—,—,—,—,9826548,310857000,—,—,—
passenger (cruise),12918812,Verden,Live,Germany,—,1980,Unknown size,—,Single,DC3396,—,—,—,Unknown,28.00,—,6.00,6.00,1.25,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,—,211518710,2000,2681,3D6C
passenger (cruise),12934464,Grand-Queen-Beatriz,Live,Ecuador,—,2018,-2'gt,—,Single,HC6239,419,—,—,Guayaquil,41.00,—,9.00,9.00,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Angel Vilema Guerrero,Ecuador,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,9857999,735059797,1972,2644,16V4000M70
passenger (cruise),12945692,Albatros,Live,Ecuador,—,1991,-2'gt,—,Single,HC2005,135,—,—,Ecuador,31.00,—,7.00,—,—,2.50,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Galaex SA,Ecuador,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,8978992,735023405,608,815,3196DITA
passenger (cruise),12956279,Letty,Live,Ecuador,—,1994,-2'gt,—,Single,HC2104,234,—,Astilleros Navales Ecuatorianos (ASTINAVE),"",26.00,—,8.00,8.00,—,—,—,—,Unknown Engine Designer,Ecoventura S.A.,Ecuador,—,—,Ecoventura S.A.,Ecuador,Ecoventura S.A.,Ecuador,Ecoventura S.A.,Ecuador,Ecoventura S.A.,Ecuador,—,—,—,—,—,—,—,—,—,—,8978942,735057504,—,—,UNKNOWN
passenger (cruise),12956323,Galapagos Sky,Live,Ecuador,—,2001,-2'gt,—,Single,HC4379,205,—,—,Unknown,33.00,—,8.00,—,—,2.50,—,—,Unknown Engine Designer,Ecoventura S.A.,Ecuador,Ecuador,—,Ecoventura S.A.,Ecuador,Ecoventura S.A.,Ecuador,Ecoventura S.A.,Ecuador,Ecoventura S.A.,Ecuador,—,—,—,—,—,—,—,—,—,—,8979075,735057585,—,—,3412
passenger (cruise),12962020,Beluga,Live,Ecuador,142,1968,-2'gt,—,Single,HC2105,227,—,Heinrich Grube Schiffswerft,Hamburg,34.00,—,7.00,7.00,3.00,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Maritima Galapagos SA,Ecuador,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,8978772,735057505,552,740,8V396TB83
passenger (cruise),12963770,Hanseatic Inspiration,Live,Malta,4707,2019,10'-60'gt,1800,Single,9HA5274,15651,871,Vard Tulcea SA,Tulcea,138.77,129.02,20.00,—,7.75,5.75,2.00,—,—,TUI Cruises GmbH,Germany,Valletta,—,TUI AG,Germany,TUI Cruises GmbH,Germany,TUI Cruises GmbH,Germany,Global Fleet Management LLC,United States of America,Hapag-Lloyd Kreuzfahrten GmbH (Hapag-Lloyd Cruises GmbH),Germany,—,—,Global Fleet Management LLC,United States of America,—,—,—,—,9817145,215766000,—,—,—
passenger (cruise),12966744,Estrella Del Mar,Live,Ecuador,—,1989,-2'gt,—,Single,HC2019,150,—,—,Guayaquil,20.00,—,7.00,—,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Adolfo Aurelio Flor Gil,Ecuador,Adolfo Aurelio Flor Gil,Ecuador,—,—,—,—,Adolfo Aurelio Flor Gil,Ecuador,—,—,—,—,8978928,735023419,—,—,8V-71-N
passenger (cruise),12967220,Jesus Del Gran Poder,Live,Ecuador,—,1992,-2'gt,—,Single,HC2027,135,—,—,Ecuador,32.00,—,7.00,7.00,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Galascuba SA,Ecuador,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,8978980,735023427,—,—,UNKNOWN
passenger (cruise),12968300,Samba,Live,Ecuador,—,1966,-2'gt,—,Single,HC2098,134,—,—,Unknown,24.00,—,6.00,6.00,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Catalina Izurieta e Hijos Cia Ltda,Ecuador,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,8979051,735023498,—,—,8V-71-N
passenger (cruise),12969894,National Geographic Venture,Live,U.S.A.,876,2018,2'-10'gt,511,Single,WDK4393,2920,S189,—,Freeland,72.54,65.30,—,13.41,4.88,2.90,1.98,MTU Friedrichshafen GmbH,MTU Friedrichshafen GmbH,Lindblad Expeditions LLC,United States of America,Seattle,—,Lindblad Expeditions Holdings Incorporated,United States of America,Lindblad Expeditions LLC,United States of America,Lindblad Expeditions LLC,United States of America,Lindblad Expeditions LLC,United States of America,AdventureSmith Explorations,United States of America,—,—,Lindblad Expeditions LLC,United States of America,—,—,—,—,9799044,369358000,1650,2242,12V4000M54
passenger (cruise),12970147,Yolita 2,Live,Ecuador,—,2008,-2'gt,—,Single,HC4936,250,—,—,Unknown,32.00,—,9.00,9.00,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,9546291,735058239,982,1317,3412E
passenger (cruise),12971150,Eden,Live,Ecuador,—,1996,-2'gt,—,Single,HC2074,154,—,Astilleros y Servicios Navales S.A. (ASENAV),Valdivia,15.00,—,7.00,7.00,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,9092379,735023474,608,815,3196DITA
passenger (cruise),12973236,Domenica,Live,Ecuador,—,2010,-2'gt,—,Single,HC5157,437,—,Varadero El Aguila,Guayaquil,40.50,—,—,—,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Corsamer SA,Ecuador,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,9617583,735058808,—,—,16V4000M70
passenger (cruise),12974279,Archipel,Live,Ecuador,—,2002,-2'gt,—,Single,HC4558,260,—,—,Ecuador,27.00,—,11.00,11.00,—,1.50,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Maxmetour C Ltda,Ecuador,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,8978760,735057618,982,1317,3412E
passenger (cruise),12975391,Monserrat,Live,Ecuador,—,1973,-2'gt,—,Single,HC4122,151,—,—,Unknown,29.00,—,7.00,6.00,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,9096349,735059018,224,300,SBF12M716
passenger (cruise),12975846,Gran Natalia,Live,Ecuador,—,2011,-2'gt,—,Single,HC4945,305,—,Varadero El Aguila,"",57.00,—,9.00,—,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,9099315,735058210,—,—,16V4000M70
passenger (cruise),12977275,Seaman II,Live,Ecuador,—,2007,-2'gt,—,Single,HC4904,249,—,Botto Astilleros y Marina,Guayaquil,28.00,—,11.00,11.00,—,5.00,—,—,Unknown Engine Designer,Cruising Galapagos S.A.,Ecuador,—,—,Cruising Galapagos S.A.,Ecuador,Cruising Galapagos S.A.,Ecuador,Cruising Galapagos S.A.,Ecuador,Cruising Galapagos S.A.,Ecuador,—,—,—,—,—,—,—,—,—,—,9096595,735058057,—,—,3412
passenger (cruise),12979682,Dream,Live,Croatia,141,2017,-2'gt,49,Single,9A4169,379,1,Gulet J Doo,Kastel Sucurac,40.20,30.68,—,8.00,3.54,2.35,1.19,Cummins Incorporated,Unknown Engine Designer,Unknown Owners,—,Split,—,Unknown Owners,—,Unknown Owners,—,Labrador doo,Republic of Croatia,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,9867009,238337740,608,816,16V4000M70
passenger (cruise),12979720,IL Mare,Live,Croatia,171,2017,-2'gt,101,Single,9A3999,497,24,Radez DD,Blaton,47.95,40.00,—,8.60,3.88,2.41,1.47,—,Unknown Engine Designer,Unknown Owners,—,Split,—,Unknown Owners,—,Unknown Owners,—,Macek doo,Republic of Croatia,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,9844447,238305140,—,—,—
passenger (cruise),12992131,Petrel,Live,Ecuador,—,2015,-2'gt,—,Single,HC5815,443,—,—,Unknown,35.00,—,12.00,12.00,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,9794733,735059370,3944,5289,16V4000M70
passenger (cruise),12993223,Obu Alkhair,Live,St. Vincent & Grenadines,304,2019,-2'gt,—,Single,J8B6030,971,—,—,Unknown,74.00,—,16.00,—,—,2.30,—,Caterpillar Incorporated,Caterpillar Incorporated,Unknown Owners,—,Kingstown,—,Unknown Owners,—,Unknown Owners,—,Ikarus Shipping Company SA,Marshall Islands,Redwise Maritime Services B.V.,Netherlands,—,—,—,—,Redwise Maritime Services B.V.,Netherlands,—,—,—,—,9856969,375474000,—,—,C18
passenger (cruise),12994680,Astrea,Live,Ecuador,—,1998,-2'gt,—,Single,HC2121,127,—,—,Ecuador,26.00,—,6.00,6.00,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,8978978,735057539,—,—,UNKNOWN
passenger (cruise),12997439,MSC Seashore,Live,Malta,—,2021,150'+ gt,—,Single,9HA5370,170412,6306,Fincantieri-Cantieri Navali Italiani S.p.A.,Trieste,339.00,—,—,41.00,12.00,8.80,3.20,General Electric Company,Unknown Engine Designer,MSC Crociere (Mediterranean Shipping Cruises) S.p.A.,Italy,Valletta,—,Mediterranean Shipping Company S.A. (MSC),Switzerland,MSC Crociere (Mediterranean Shipping Cruises) S.p.A.,Italy,Compania Naviera Evo 1 SA,Panama,MSC Cruise Management (UK) Limited,United Kingdom,—,—,—,—,MSC Cruise Management (UK) Limited,United Kingdom,Unknown,Unknown,Unknown Scrubber Manufacturer,—,9843792,215920000,21000,—,UNKNOWN
passenger (cruise),13004875,Roald Amundsen,Live,Norway (Int. Register),7545,2019,10'-60'gt,1800,Single,LAZP7,21765,400,—,Ulsteinvik,140.00,125.90,24.00,23.60,16.00,5.50,10.50,—,Unknown Engine Designer,Hurtigruten Expedition Cruises AS,Norway,Tromso,—,Silk Topco AS,Norway,Hurtigruten Expedition Cruises AS,Norway,HX Finance II AS,Norway,HX TO GmbH,Germany,—,—,—,—,HX TO GmbH,Germany,—,—,—,—,9813072,257425000,—,—,UNKNOWN
passenger (cruise),130050,Expedition,Live,Liberia,1441,1972,2'-10'gt,965,Single,A8QL4,6334,398,Helsingor Vaerft A/S,Denmark,104.04,94.01,18.93,18.59,11.56,4.61,6.95,Helsingor Vaerft A/S,Alpha Diesels A/S,G Adventures Incorporated,Canada,Monrovia,—,G Adventures Incorporated,Canada,G Adventures Incorporated,Canada,The Expedition Shipping Company Limited,Barbados,V. Ships Leisure SAM,Monaco,—,—,—,—,V. Ships Leisure SAM,Monaco,—,—,—,—,7211074,636013956,4511,6050,10U45HU
passenger (cruise),13005105,Adora,Live,Bulgaria,—,2019,-2'gt,—,Single,LZNZ,1800,—,Scheepswerf Jac.Den Breejen & ZN. B.V.,Hardinxveld,135.00,—,12.00,11.40,—,—,—,—,Unknown Engine Designer,Dunav Tours AD,Bulgaria,—,—,Dunav Tours AD,Bulgaria,Dunav Tours AD,Bulgaria,Dunav Tours AD,Bulgaria,Dunav Tours AD,Bulgaria,—,—,—,—,—,—,—,—,—,—,8338489,207261426,—,—,UNKNOWN
passenger (cruise),13005632,Celebrity Flora,Live,Ecuador,—,2019,2'-10'gt,800,Single,HC6354,5922,488,Scheepswerf de Hoop Lobith B.V.,Lobith,102.00,—,17.00,17.00,—,6.50,—,—,—,Celebrity Cruises Incorporated,United States of America,—,—,Royal Caribbean Cruises Limited (RCL),United States of America,Celebrity Cruises Incorporated,United States of America,Islas Galapagos Turismo y Vapores S.A.,Ecuador,Islas Galapagos Turismo y Vapores S.A.,Ecuador,—,—,—,—,Islas Galapagos Turismo y Vapores S.A.,Ecuador,—,—,—,—,9837925,735059945,—,—,6EY26W
passenger (cruise),13006317,CORAL II,Live,Ecuador,—,1963,-2'gt,—,Single,HC2114,208,—,Scheepswerf Alphen P. de Vries Lentsch N.V.,"",34.00,—,7.00,—,—,—,—,—,Unknown Engine Designer,Kleintours Y Representaciones Compania Limitada,Ecuador,—,—,Kleintours Y Representaciones Compania Limitada,Ecuador,Kleintours Y Representaciones Compania Limitada,Ecuador,Kleintours Y Representaciones Compania Limitada,Ecuador,Kleintours Y Representaciones Compania Limitada,Ecuador,—,—,—,—,—,—,—,—,—,—,8978887,735057574,179,240,3ACA
passenger (cruise),13006500,San Jacinto,Live,Ecuador,—,2019,-2'gt,—,Single,HC6323,358,—,—,Unknown,24.00,—,16.00,6.00,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,9879399,735059893,—,—,16V4000M70
passenger (cruise),13006566,Treasure Of Galapagos I,Live,Ecuador,—,2009,-2'gt,—,Single,HC5070,342,—,—,Guayaquil,32.00,—,12.00,—,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,9578804,735058659,776,1041,3412
passenger (cruise),13007040,Deep Blue,Live,Ecuador,—,2003,-2'gt,—,Single,HC4555,223,—,Varadero El Aguila,Guayaquil,27.00,—,11.00,7.50,—,—,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,9091571,735057617,—,—,3412
passenger (cruise),13007943,Le Bougainville,Live,France,2996,2019,2'-10'gt,1305,Single,FLDT,9988,850,Vard Soviknes,Norway,131.46,118.40,5.00,—,18.20,4.70,2.00,"Maquinas Electrcias e Hidraulicas Indar, SL (INDAR)","Maquinas Electrcias e Hidraulicas Indar, SL (INDAR)",Credit Industriel et Commercial SA (CIC),France,—,—,Credit Mutuel Alliance Federale,France,Credit Industriel et Commercial SA (CIC),France,Caroline 69 SASU,France,Compagnie du Ponant (PONANT),France,AdventureSmith Explorations,United States of America,—,—,Compagnie du Ponant (PONANT),France,—,—,—,—,9814040,—,2000,2682,IMU-710-X
passenger (cruise),130124,Nantucket,Live,U.S.A.,583,1974,-2'gt,533,Single,WBQ6814,1152,—,—,U.S.A.,70.00,—,—,18.38,5.20,2.90,2.30,—,Unknown Engine Designer,Woods Hole Martha's Vineyard & Nantucket Steamship Authority,United States of America,—,—,Woods Hole Martha's Vineyard & Nantucket Steamship Authority,United States of America,Woods Hole Martha's Vineyard & Nantucket Steamship Authority,United States of America,Woods Hole Martha's Vineyard & Nantucket Steamship Authority,United States of America,Woods Hole Martha's Vineyard & Nantucket Steamship Authority,United States of America,—,—,—,—,—,—,—,—,—,—,7334199,367324580,671,900,16V-149
passenger (cruise),13014689,VIKING SIGRUN,Live,Switzerland,—,—,2'-10'gt,—,Single,HE7686,5000,—,—,"",135.00,—,11.45,—,—,1.70,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,8338245,269057686,—,—,UNKNOWN
passenger (cruise),13026883,Galaxy Orion,Live,Ecuador,—,1986,Unknown size,—,Single,HC2041,—,—,—,"",30.00,—,6.00,—,—,2.00,—,—,Unknown Engine Designer,Unknown Owners,—,—,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,Unknown Owners,—,—,—,—,—,—,—,—,—,—,—,9093050,735023441,—,—,UNKNOWN
passenger (cruise),13029043,Scenic Eclipse,Live,Bahamas,5263,2019,10'-60'gt,1550,Single,C6ET4,17545,530,Uljanik Brodogradiliste d.d.,Croatia,168.00,147.30,15.00,—,13.80,5.60,8.20,—,Anglo Belgian Corporation N.V. (ABC),PEC Holdings Limited,Malta,Nassau,—,Scenic Tours Proprietary Limited,Australia,PEC Holdings Limited,Malta,PEC Limited,Malta,Scenic Cruise Services doo,Republic of Croatia,—,—,—,—,Scenic Cruise Services doo,Republic of Croatia,—,—,—,—,9797371,311000995,3000,4023,16VDZC
